transaction_id,customer_id,created_at,amount,currency,payment_method,status,recovery_outcome
TXN-0001473,CUST-000327,2024-05-23T21:27:00,199.81,USD,card,completed,not_applicable
TXN-0001474,CUST-000327,2024-06-24T21:27:00,770.92,USD,card,completed,not_applicable
TXN-0001475,CUST-000327,2024-07-22T21:27:00,1132.20,USD,card,completed,not_applicable
TXN-0001476,CUST-000327,2024-11-12T21:27:00,1078.31,USD,card,completed,not_applicable
TXN-0001477,CUST-000327,2025-02-14T21:27:00,248.56,USD,card,completed,not_applicable
TXN-0001478,CUST-000328,2020-10-01T23:50:00,756.14,EUR,card,completed,not_applicable
TXN-0001479,CUST-000328,2020-12-01T23:50:00,611.43,EUR,card,completed,not_applicable
TXN-0001480,CUST-000328,2021-02-15T23:50:00,250.91,EUR,card,completed,not_applicable
TXN-0001481,CUST-000329,2021-10-15T22:40:00,73.63,INR,card,completed,not_applicable
TXN-0001482,CUST-000329,2022-01-11T22:40:00,31.52,INR,card,failed,recovered_retry
TXN-0001483,CUST-000329,2022-02-20T22:40:00,62.00,INR,card,completed,not_applicable
TXN-0001484,CUST-000329,2022-05-02T22:40:00,31.78,INR,card,failed,unrecovered
TXN-0001485,CUST-000329,2022-07-20T22:40:00,36.10,INR,card,completed,not_applicable
TXN-0001486,CUST-000329,2022-09-30T22:40:00,64.80,INR,card,completed,not_applicable
TXN-0001487,CUST-000330,2020-07-07T01:23:00,18.02,USD,digital_wallet,completed,not_applicable
TXN-0001488,CUST-000330,2020-08-13T01:23:00,27.32,USD,digital_wallet,completed,not_applicable
TXN-0001489,CUST-000330,2020-11-19T01:23:00,37.71,USD,digital_wallet,completed,not_applicable
TXN-0001490,CUST-000331,2023-08-18T13:48:00,31.41,AUD,card,completed,not_applicable
TXN-0001491,CUST-000331,2023-10-17T13:48:00,55.11,AUD,card,completed,not_applicable
TXN-0001492,CUST-000331,2023-11-06T13:48:00,66.99,AUD,card,completed,not_applicable
TXN-0001493,CUST-000331,2023-12-13T13:48:00,274.35,AUD,card,completed,not_applicable
TXN-0001494,CUST-000331,2024-01-10T13:48:00,58.37,AUD,card,completed,not_applicable
TXN-0001495,CUST-000331,2024-04-03T13:48:00,120.56,AUD,digital_wallet,completed,not_applicable
TXN-0001496,CUST-000332,2023-12-23T10:44:00,4400.41,EUR,card,completed,not_applicable
TXN-0001497,CUST-000332,2024-01-04T10:44:00,6902.32,EUR,card,completed,not_applicable
TXN-0001498,CUST-000332,2024-02-24T10:44:00,1578.63,EUR,card,completed,not_applicable
TXN-0001499,CUST-000332,2024-03-13T10:44:00,6782.92,EUR,card,completed,not_applicable
TXN-0001500,CUST-000333,2021-12-24T04:09:00,1119.18,INR,card,completed,not_applicable
TXN-0001501,CUST-000333,2022-01-23T04:09:00,1073.64,INR,card,completed,not_applicable
TXN-0001502,CUST-000333,2022-02-20T04:09:00,418.57,INR,digital_wallet,completed,not_applicable
TXN-0001503,CUST-000333,2022-05-30T04:09:00,356.75,INR,bank_transfer,completed,not_applicable
TXN-0001504,CUST-000333,2022-08-02T04:09:00,269.42,INR,card,completed,not_applicable
TXN-0001505,CUST-000334,2021-06-18T13:33:00,43.73,INR,card,completed,not_applicable
TXN-0001506,CUST-000334,2021-07-07T13:33:00,9.07,INR,card,completed,not_applicable
TXN-0001507,CUST-000335,2023-11-01T04:55:00,28.43,GBP,digital_wallet,completed,not_applicable
TXN-0001508,CUST-000335,2023-12-14T04:55:00,14.54,GBP,digital_wallet,completed,not_applicable
TXN-0001509,CUST-000335,2024-01-25T04:55:00,60.19,GBP,card,completed,not_applicable
TXN-0001510,CUST-000335,2024-03-15T04:55:00,98.39,GBP,digital_wallet,completed,not_applicable
TXN-0001511,CUST-000335,2024-05-09T04:55:00,50.65,GBP,digital_wallet,completed,not_applicable
TXN-0001512,CUST-000335,2024-07-13T04:55:00,109.98,GBP,digital_wallet,failed,unrecovered
TXN-0001513,CUST-000335,2024-09-04T04:55:00,43.73,GBP,digital_wallet,completed,not_applicable
TXN-0001514,CUST-000336,2019-12-23T06:01:00,20.26,EUR,digital_wallet,completed,not_applicable
TXN-0001515,CUST-000336,2020-03-29T06:01:00,47.81,EUR,digital_wallet,completed,not_applicable
TXN-0001516,CUST-000336,2020-05-26T06:01:00,54.10,EUR,digital_wallet,completed,not_applicable
TXN-0001517,CUST-000336,2020-08-17T06:01:00,48.25,EUR,digital_wallet,completed,not_applicable
TXN-0001518,CUST-000336,2020-12-06T06:01:00,7.26,EUR,digital_wallet,completed,not_applicable
TXN-0001519,CUST-000337,2023-12-15T04:41:00,51.26,GBP,card,completed,not_applicable
TXN-0001520,CUST-000337,2024-02-15T04:41:00,109.14,GBP,card,completed,not_applicable
TXN-0001521,CUST-000337,2024-03-02T04:41:00,33.41,GBP,card,completed,not_applicable
TXN-0001522,CUST-000337,2024-04-14T04:41:00,67.35,GBP,card,completed,not_applicable
TXN-0001523,CUST-000337,2024-07-22T04:41:00,15.52,GBP,card,failed,unrecovered
TXN-0001524,CUST-000337,2024-11-02T04:41:00,22.15,GBP,card,completed,not_applicable
TXN-0001525,CUST-000338,2022-07-20T23:14:00,138.60,GBP,card,completed,not_applicable
TXN-0001526,CUST-000338,2022-09-10T23:14:00,926.59,GBP,card,completed,not_applicable
TXN-0001527,CUST-000338,2022-09-26T23:14:00,46.17,GBP,card,completed,not_applicable
TXN-0001528,CUST-000338,2022-11-28T23:14:00,93.15,GBP,card,completed,not_applicable
TXN-0001529,CUST-000338,2023-01-27T23:14:00,3308.96,GBP,card,completed,not_applicable
TXN-0001530,CUST-000338,2023-04-27T23:14:00,516.33,GBP,card,completed,not_applicable
TXN-0001531,CUST-000338,2023-06-23T23:14:00,424.31,GBP,card,completed,not_applicable
TXN-0001532,CUST-000339,2023-07-26T07:10:00,10.59,USD,card,completed,not_applicable
TXN-0001533,CUST-000339,2023-08-15T07:10:00,18.42,USD,card,completed,not_applicable
TXN-0001534,CUST-000339,2023-09-06T07:10:00,54.68,USD,card,completed,not_applicable
TXN-0001535,CUST-000339,2023-09-25T07:10:00,215.16,USD,card,completed,not_applicable
TXN-0001536,CUST-000339,2024-01-17T07:10:00,21.15,USD,card,completed,not_applicable
TXN-0001537,CUST-000339,2024-04-16T07:10:00,24.17,USD,card,completed,not_applicable
TXN-0001538,CUST-000339,2024-07-09T07:10:00,17.01,USD,card,completed,not_applicable
TXN-0001539,CUST-000340,2021-07-31T03:20:00,178.21,USD,bank_transfer,completed,not_applicable
TXN-0001540,CUST-000340,2021-10-09T03:20:00,411.83,USD,bank_transfer,completed,not_applicable
TXN-0001541,CUST-000340,2022-02-02T03:20:00,3622.47,USD,bank_transfer,completed,not_applicable
TXN-0001542,CUST-000341,2021-04-02T16:33:00,1324.61,GBP,card,failed,recovered_retry
TXN-0001543,CUST-000341,2021-07-24T16:33:00,643.79,GBP,card,completed,not_applicable
TXN-0001544,CUST-000341,2021-08-17T16:33:00,1346.34,GBP,card,completed,not_applicable
TXN-0001545,CUST-000341,2021-10-10T16:33:00,486.83,GBP,card,completed,not_applicable
TXN-0001546,CUST-000342,2019-03-27T07:31:00,181.31,CAD,card,completed,not_applicable
TXN-0001547,CUST-000342,2019-07-17T07:31:00,11.87,CAD,card,completed,not_applicable
TXN-0001548,CUST-000342,2019-09-28T07:31:00,17.22,CAD,card,completed,not_applicable
TXN-0001549,CUST-000342,2019-12-01T07:31:00,45.63,CAD,card,completed,not_applicable
TXN-0001550,CUST-000342,2020-02-04T07:31:00,18.18,CAD,card,completed,not_applicable
TXN-0001551,CUST-000342,2020-03-31T07:31:00,24.97,CAD,bank_transfer,completed,not_applicable
TXN-0001552,CUST-000342,2020-06-26T07:31:00,18.41,CAD,card,failed,unrecovered
TXN-0001553,CUST-000343,2021-04-21T00:10:00,298.86,USD,card,completed,not_applicable
TXN-0001554,CUST-000343,2021-07-02T00:10:00,996.34,USD,card,completed,not_applicable
TXN-0001555,CUST-000344,2024-01-14T15:48:00,99.49,INR,card,completed,not_applicable
TXN-0001556,CUST-000344,2024-03-12T15:48:00,30.35,INR,card,completed,not_applicable
TXN-0001557,CUST-000344,2024-03-31T15:48:00,103.92,INR,card,completed,not_applicable
TXN-0001558,CUST-000344,2024-06-27T15:48:00,41.48,INR,card,completed,not_applicable
TXN-0001559,CUST-000344,2024-10-04T15:48:00,53.34,INR,card,completed,not_applicable
TXN-0001560,CUST-000344,2024-12-05T15:48:00,36.48,INR,card,failed,recovered_retry
TXN-0001561,CUST-000344,2025-02-24T15:48:00,25.80,INR,card,completed,not_applicable
TXN-0001562,CUST-000345,2020-03-20T02:37:00,36.37,GBP,card,completed,not_applicable
TXN-0001563,CUST-000345,2020-06-22T02:37:00,15.86,GBP,card,completed,not_applicable
TXN-0001564,CUST-000345,2020-07-18T02:37:00,206.97,GBP,card,completed,not_applicable
TXN-0001565,CUST-000345,2020-09-03T02:37:00,30.02,GBP,card,completed,not_applicable
TXN-0001566,CUST-000346,2022-08-16T11:24:00,8.15,CAD,digital_wallet,failed,unrecovered
TXN-0001567,CUST-000346,2022-11-12T11:24:00,137.78,CAD,digital_wallet,completed,not_applicable
TXN-0001568,CUST-000347,2022-04-17T20:31:00,27.60,GBP,bank_transfer,completed,not_applicable
TXN-0001569,CUST-000347,2022-06-30T20:31:00,12.05,GBP,bank_transfer,completed,not_applicable
TXN-0001570,CUST-000347,2022-07-18T20:31:00,60.88,GBP,bank_transfer,completed,not_applicable
TXN-0001571,CUST-000347,2022-07-29T20:31:00,37.88,GBP,card,completed,not_applicable
TXN-0001572,CUST-000348,2019-08-14T17:16:00,50.36,USD,bank_transfer,completed,not_applicable
TXN-0001573,CUST-000348,2019-09-23T17:16:00,58.12,USD,card,completed,not_applicable
TXN-0001574,CUST-000348,2019-12-08T17:16:00,28.02,USD,card,completed,not_applicable
TXN-0001575,CUST-000348,2020-02-22T17:16:00,61.49,USD,card,completed,not_applicable
TXN-0001576,CUST-000348,2020-03-11T17:16:00,61.70,USD,card,completed,not_applicable
TXN-0001577,CUST-000348,2020-05-08T17:16:00,60.62,USD,card,completed,not_applicable
TXN-0001578,CUST-000349,2020-05-18T06:50:00,201.99,INR,digital_wallet,completed,not_applicable
TXN-0001579,CUST-000349,2020-07-30T06:50:00,1271.33,INR,digital_wallet,completed,not_applicable
TXN-0001580,CUST-000349,2020-09-06T06:50:00,409.28,INR,digital_wallet,completed,not_applicable
TXN-0001581,CUST-000350,2020-10-26T11:16:00,97.56,GBP,card,completed,not_applicable
TXN-0001582,CUST-000350,2021-01-19T11:16:00,13.10,GBP,card,completed,not_applicable
TXN-0001583,CUST-000350,2021-02-24T11:16:00,37.50,GBP,card,completed,not_applicable
TXN-0001584,CUST-000350,2021-03-12T11:16:00,23.73,GBP,card,completed,not_applicable
TXN-0001585,CUST-000350,2021-07-01T11:16:00,59.16,GBP,card,completed,not_applicable
TXN-0001586,CUST-000350,2021-10-23T11:16:00,123.92,GBP,card,completed,not_applicable
TXN-0001587,CUST-000350,2022-02-07T11:16:00,34.00,GBP,card,completed,not_applicable
TXN-0001588,CUST-000351,2020-05-30T09:56:00,1116.09,EUR,card,completed,not_applicable
TXN-0001589,CUST-000351,2020-09-22T09:56:00,691.70,EUR,card,completed,not_applicable
TXN-0001590,CUST-000351,2020-10-24T09:56:00,37.23,EUR,card,failed,unrecovered
TXN-0001591,CUST-000351,2020-12-27T09:56:00,632.53,EUR,card,completed,not_applicable
TXN-0001592,CUST-000352,2022-04-13T16:43:00,19.30,USD,card,completed,not_applicable
TXN-0001593,CUST-000352,2022-07-11T16:43:00,9.95,USD,card,completed,not_applicable
TXN-0001594,CUST-000352,2022-10-14T16:43:00,16.75,USD,digital_wallet,completed,not_applicable
TXN-0001595,CUST-000352,2022-12-05T16:43:00,81.88,USD,card,completed,not_applicable
TXN-0001596,CUST-000352,2023-02-08T16:43:00,67.64,USD,card,completed,not_applicable
TXN-0001597,CUST-000352,2023-03-15T16:43:00,84.76,USD,card,completed,not_applicable
TXN-0001598,CUST-000353,2020-12-28T13:56:00,711.52,USD,card,completed,not_applicable
TXN-0001599,CUST-000353,2021-03-14T13:56:00,564.31,USD,card,completed,not_applicable
TXN-0001600,CUST-000353,2021-04-18T13:56:00,192.76,USD,digital_wallet,completed,not_applicable
TXN-0001601,CUST-000354,2021-09-11T23:36:00,292.97,GBP,digital_wallet,completed,not_applicable
TXN-0001602,CUST-000354,2021-12-11T23:36:00,1476.80,GBP,digital_wallet,completed,not_applicable
TXN-0001603,CUST-000354,2022-03-03T23:36:00,329.61,GBP,digital_wallet,completed,not_applicable
TXN-0001604,CUST-000354,2022-06-24T23:36:00,371.65,GBP,digital_wallet,completed,not_applicable
TXN-0001605,CUST-000354,2022-10-03T23:36:00,198.29,GBP,digital_wallet,completed,not_applicable
TXN-0001606,CUST-000355,2023-10-19T08:20:00,37.29,AUD,card,completed,not_applicable
TXN-0001607,CUST-000355,2023-11-13T08:20:00,88.26,AUD,card,completed,not_applicable
TXN-0001608,CUST-000355,2024-03-08T08:20:00,38.43,AUD,card,completed,not_applicable
TXN-0001609,CUST-000355,2024-06-05T08:20:00,35.83,AUD,card,completed,not_applicable
TXN-0001610,CUST-000355,2024-08-04T08:20:00,24.82,AUD,card,completed,not_applicable
TXN-0001611,CUST-000355,2024-10-15T08:20:00,37.47,AUD,card,completed,not_applicable
TXN-0001612,CUST-000355,2025-01-02T08:20:00,20.57,AUD,card,completed,not_applicable
TXN-0001613,CUST-000356,2020-02-05T13:40:00,308.82,GBP,card,failed,recovered_retry
TXN-0001614,CUST-000356,2020-05-24T13:40:00,533.41,GBP,card,failed,unrecovered
TXN-0001615,CUST-000356,2020-06-23T13:40:00,550.32,GBP,card,completed,not_applicable
TXN-0001616,CUST-000356,2020-09-21T13:40:00,1827.97,GBP,card,completed,not_applicable
TXN-0001617,CUST-000356,2020-11-18T13:40:00,403.13,GBP,card,completed,not_applicable
TXN-0001618,CUST-000356,2020-11-28T13:40:00,699.74,GBP,card,completed,not_applicable
TXN-0001619,CUST-000356,2020-12-31T13:40:00,270.90,GBP,card,completed,not_applicable
TXN-0001620,CUST-000357,2021-10-13T10:13:00,463.67,INR,card,completed,not_applicable
TXN-0001621,CUST-000357,2021-11-17T10:13:00,451.75,INR,card,completed,not_applicable
TXN-0001622,CUST-000357,2021-12-18T10:13:00,273.92,INR,card,failed,unrecovered
TXN-0001623,CUST-000357,2022-02-26T10:13:00,675.20,INR,card,completed,not_applicable
TXN-0001624,CUST-000357,2022-03-12T10:13:00,1401.22,INR,card,completed,not_applicable
TXN-0001625,CUST-000358,2022-01-21T14:31:00,89.47,USD,card,failed,unrecovered
TXN-0001626,CUST-000358,2022-02-08T14:31:00,30.88,USD,card,completed,not_applicable
TXN-0001627,CUST-000358,2022-05-13T14:31:00,28.22,USD,card,completed,not_applicable
TXN-0001628,CUST-000358,2022-05-28T14:31:00,38.12,USD,card,completed,not_applicable
TXN-0001629,CUST-000359,2020-12-13T17:02:00,278.47,USD,card,completed,not_applicable
TXN-0001630,CUST-000359,2021-03-20T17:02:00,71.89,USD,card,failed,unrecovered
TXN-0001631,CUST-000359,2021-05-03T17:02:00,13.94,USD,card,completed,not_applicable
TXN-0001632,CUST-000359,2021-05-19T17:02:00,20.78,USD,card,completed,not_applicable
TXN-0001633,CUST-000359,2021-08-20T17:02:00,106.08,USD,card,completed,not_applicable
TXN-0001634,CUST-000359,2021-11-11T17:02:00,17.85,USD,card,failed,recovered_retry
TXN-0001635,CUST-000360,2019-10-18T18:44:00,103.10,CAD,card,completed,not_applicable
TXN-0001636,CUST-000360,2020-01-25T18:44:00,44.93,CAD,card,completed,not_applicable
TXN-0001637,CUST-000360,2020-05-19T18:44:00,23.47,CAD,card,completed,not_applicable
TXN-0001638,CUST-000360,2020-08-30T18:44:00,22.22,CAD,card,completed,not_applicable
TXN-0001639,CUST-000360,2020-12-21T18:44:00,59.31,CAD,card,completed,not_applicable
TXN-0001640,CUST-000360,2021-04-18T18:44:00,50.46,CAD,card,completed,not_applicable
TXN-0001641,CUST-000360,2021-06-18T18:44:00,190.21,CAD,card,completed,not_applicable
TXN-0001642,CUST-000361,2023-02-12T07:07:00,1081.04,USD,card,completed,not_applicable
TXN-0001643,CUST-000361,2023-04-19T07:07:00,8051.19,USD,card,completed,not_applicable
TXN-0001644,CUST-000361,2023-05-06T07:07:00,2462.72,USD,card,failed,recovered_review
TXN-0001645,CUST-000361,2023-06-02T07:07:00,2092.27,USD,card,completed,not_applicable
TXN-0001646,CUST-000361,2023-09-05T07:07:00,8534.29,USD,card,completed,not_applicable
TXN-0001647,CUST-000361,2024-01-01T07:07:00,1701.49,USD,card,completed,not_applicable
TXN-0001648,CUST-000361,2024-02-24T07:07:00,1213.69,USD,card,failed,unrecovered
TXN-0001649,CUST-000362,2022-08-24T22:36:00,9.68,GBP,card,completed,not_applicable
TXN-0001650,CUST-000362,2022-09-18T22:36:00,25.05,GBP,bank_transfer,completed,not_applicable
TXN-0001651,CUST-000362,2022-10-29T22:36:00,33.30,GBP,card,completed,not_applicable
TXN-0001652,CUST-000362,2022-11-17T22:36:00,237.89,GBP,card,completed,not_applicable
TXN-0001653,CUST-000362,2023-01-11T22:36:00,258.42,GBP,card,completed,not_applicable
TXN-0001654,CUST-000362,2023-05-06T22:36:00,26.27,GBP,card,completed,not_applicable
TXN-0001655,CUST-000362,2023-07-03T22:36:00,39.10,GBP,card,completed,not_applicable
TXN-0001656,CUST-000363,2021-06-04T00:43:00,19.91,USD,card,completed,not_applicable
TXN-0001657,CUST-000363,2021-08-02T00:43:00,44.89,USD,digital_wallet,failed,unrecovered
TXN-0001658,CUST-000363,2021-09-18T00:43:00,58.90,USD,card,completed,not_applicable
TXN-0001659,CUST-000363,2021-09-28T00:43:00,102.63,USD,card,completed,not_applicable
TXN-0001660,CUST-000363,2021-12-02T00:43:00,43.04,USD,card,completed,not_applicable
TXN-0001661,CUST-000363,2022-01-17T00:43:00,63.94,USD,card,completed,not_applicable
TXN-0001662,CUST-000364,2019-08-28T13:45:00,264.25,USD,card,completed,not_applicable
TXN-0001663,CUST-000364,2019-10-01T13:45:00,647.67,USD,card,completed,not_applicable
TXN-0001664,CUST-000364,2019-10-11T13:45:00,202.18,USD,card,completed,not_applicable
TXN-0001665,CUST-000364,2020-01-29T13:45:00,1217.51,USD,card,completed,not_applicable
TXN-0001666,CUST-000364,2020-02-19T13:45:00,155.78,USD,card,completed,not_applicable
TXN-0001667,CUST-000364,2020-05-27T13:45:00,635.16,USD,card,completed,not_applicable
TXN-0001668,CUST-000365,2020-04-10T12:24:00,895.55,INR,digital_wallet,completed,not_applicable
TXN-0001669,CUST-000365,2020-04-28T12:24:00,2492.51,INR,digital_wallet,completed,not_applicable
TXN-0001670,CUST-000365,2020-08-02T12:24:00,395.52,INR,digital_wallet,completed,not_applicable
TXN-0001671,CUST-000365,2020-09-28T12:24:00,119.60,INR,digital_wallet,completed,not_applicable
TXN-0001672,CUST-000365,2020-12-25T12:24:00,424.34,INR,digital_wallet,failed,unrecovered
TXN-0001673,CUST-000365,2021-01-25T12:24:00,2546.72,INR,digital_wallet,failed,recovered_retry
TXN-0001674,CUST-000366,2024-02-11T06:15:00,24.07,CAD,card,completed,not_applicable
TXN-0001675,CUST-000366,2024-04-08T06:15:00,9.88,CAD,card,completed,not_applicable
TXN-0001676,CUST-000366,2024-07-21T06:15:00,95.67,CAD,card,completed,not_applicable
TXN-0001677,CUST-000367,2019-12-08T14:24:00,1978.91,INR,card,completed,not_applicable
TXN-0001678,CUST-000367,2020-02-12T14:24:00,37751.78,INR,card,completed,not_applicable
TXN-0001679,CUST-000367,2020-04-30T14:24:00,1322.59,INR,card,completed,not_applicable
TXN-0001680,CUST-000367,2020-08-23T14:24:00,3021.15,INR,card,failed,unrecovered
TXN-0001681,CUST-000367,2020-09-22T14:24:00,891.34,INR,card,failed,recovered_review
TXN-0001682,CUST-000368,2023-09-22T20:13:00,163.93,USD,card,completed,not_applicable
TXN-0001683,CUST-000368,2023-12-15T20:13:00,94.70,USD,card,completed,not_applicable
TXN-0001684,CUST-000368,2024-01-09T20:13:00,16.57,USD,card,completed,not_applicable
TXN-0001685,CUST-000369,2019-04-26T01:55:00,15.83,USD,card,failed,recovered_review
TXN-0001686,CUST-000369,2019-06-11T01:55:00,17.96,USD,card,completed,not_applicable
TXN-0001687,CUST-000369,2019-07-27T01:55:00,80.09,USD,card,completed,not_applicable
TXN-0001688,CUST-000369,2019-09-05T01:55:00,208.72,USD,card,completed,not_applicable
TXN-0001689,CUST-000369,2020-01-01T01:55:00,100.27,USD,card,completed,not_applicable
TXN-0001690,CUST-000369,2020-02-01T01:55:00,24.56,USD,card,completed,not_applicable
TXN-0001691,CUST-000370,2021-02-20T03:45:00,466.13,USD,card,completed,not_applicable
TXN-0001692,CUST-000370,2021-04-12T03:45:00,234.25,USD,card,completed,not_applicable
TXN-0001693,CUST-000370,2021-05-08T03:45:00,228.72,USD,card,failed,unrecovered
TXN-0001694,CUST-000370,2021-07-03T03:45:00,1843.05,USD,digital_wallet,completed,not_applicable
TXN-0001695,CUST-000370,2021-10-22T03:45:00,356.94,USD,card,completed,not_applicable
TXN-0001696,CUST-000370,2022-01-08T03:45:00,314.99,USD,card,completed,not_applicable
TXN-0001697,CUST-000371,2022-10-01T18:25:00,2085.90,USD,card,completed,not_applicable
TXN-0001698,CUST-000371,2022-12-15T18:25:00,248.36,USD,card,completed,not_applicable
TXN-0001699,CUST-000371,2023-01-14T18:25:00,124.86,USD,card,completed,not_applicable
TXN-0001700,CUST-000371,2023-03-30T18:25:00,503.01,USD,card,completed,not_applicable
TXN-0001701,CUST-000372,2021-08-06T14:05:00,21.32,USD,bank_transfer,completed,not_applicable
TXN-0001702,CUST-000372,2021-10-24T14:05:00,69.84,USD,card,failed,unrecovered
TXN-0001703,CUST-000372,2021-11-12T14:05:00,112.86,USD,card,completed,not_applicable
