customer_id,signup_date,customer_segment,country,preferred_payment_method
CUST-002969,2020-06-12,smb,AU,card
CUST-002970,2021-08-21,retail,DE,card
CUST-002971,2020-07-20,retail,IN,card
CUST-002972,2019-12-15,smb,US,card
CUST-002973,2022-03-09,retail,US,digital_wallet
CUST-002974,2022-07-07,smb,CA,bank_transfer
CUST-002975,2021-10-14,retail,IN,digital_wallet
CUST-002976,2022-10-18,retail,IN,bank_transfer
CUST-002977,2021-08-11,enterprise,US,digital_wallet
CUST-002978,2022-04-10,retail,US,bank_transfer
CUST-002979,2022-05-22,retail,AU,card
CUST-002980,2024-03-19,smb,IN,card
CUST-002981,2020-08-06,smb,US,card
CUST-002982,2020-08-21,retail,DE,digital_wallet
CUST-002983,2019-03-27,enterprise,US,card
CUST-002984,2021-03-13,retail,US,card
CUST-002985,2023-02-08,smb,US,card
CUST-002986,2024-01-31,enterprise,DE,bank_transfer
CUST-002987,2020-05-23,smb,CA,card
CUST-002988,2019-01-14,retail,GB,card
CUST-002989,2021-04-19,smb,US,bank_transfer
CUST-002990,2023-02-28,smb,GB,card
CUST-002991,2022-11-05,retail,US,card
CUST-002992,2021-06-03,smb,CA,card
CUST-002993,2021-06-12,retail,CA,digital_wallet
CUST-002994,2022-11-06,smb,DE,card
CUST-002995,2024-02-27,retail,CA,digital_wallet
CUST-002996,2020-01-08,retail,US,card
CUST-002997,2023-12-30,retail,US,card
CUST-002998,2024-05-20,retail,AU,card
CUST-002999,2021-10-27,retail,US,digital_wallet
CUST-003000,2022-08-17,retail,IN,card
CUST-003001,2021-08-11,smb,GB,card
CUST-003002,2021-07-27,smb,US,card
CUST-003003,2022-01-22,retail,US,card
CUST-003004,2021-02-12,retail,GB,card
CUST-003005,2022-01-16,retail,IN,card
CUST-003006,2019-05-12,retail,DE,card
CUST-003007,2021-01-09,retail,US,bank_transfer
CUST-003008,2022-06-17,retail,US,card
CUST-003009,2022-08-21,retail,CA,card
CUST-003010,2021-07-16,smb,DE,card
CUST-003011,2022-03-14,enterprise,US,card
CUST-003012,2021-02-01,retail,US,card
CUST-003013,2019-12-26,retail,US,bank_transfer
CUST-003014,2022-11-19,smb,CA,card
CUST-003015,2023-03-13,retail,IN,card
CUST-003016,2022-08-21,retail,US,card
CUST-003017,2023-05-31,smb,US,digital_wallet
CUST-003018,2023-06-19,smb,IN,digital_wallet
CUST-003019,2023-04-21,enterprise,IN,card
CUST-003020,2023-06-27,retail,US,bank_transfer
CUST-003021,2020-03-09,enterprise,IN,card
CUST-003022,2019-02-24,retail,DE,card
CUST-003023,2022-04-25,retail,CA,card
CUST-003024,2022-06-02,retail,AU,card
CUST-003025,2023-08-04,smb,IN,card
CUST-003026,2022-06-15,enterprise,GB,digital_wallet
CUST-003027,2021-11-24,smb,CA,digital_wallet
CUST-003028,2022-10-30,retail,IN,card
CUST-003029,2024-02-25,retail,GB,digital_wallet
CUST-003030,2019-04-08,smb,US,card
CUST-003031,2022-01-14,retail,CA,card
CUST-003032,2020-04-27,retail,US,card
CUST-003033,2023-12-29,enterprise,IN,digital_wallet
CUST-003034,2024-01-09,retail,DE,card
CUST-003035,2020-05-11,retail,IN,card
CUST-003036,2019-10-06,smb,IN,card
CUST-003037,2023-11-10,retail,US,card
CUST-003038,2020-03-12,smb,AU,card
CUST-003039,2022-07-25,smb,US,card
CUST-003040,2022-12-01,retail,GB,card
CUST-003041,2020-12-11,smb,GB,card
CUST-003042,2019-12-27,retail,US,card
CUST-003043,2020-10-09,smb,DE,card
CUST-003044,2019-11-17,enterprise,IN,digital_wallet
CUST-003045,2024-01-27,retail,IN,digital_wallet
CUST-003046,2021-02-20,retail,AU,card
CUST-003047,2022-01-14,smb,IN,card
CUST-003048,2019-01-13,retail,CA,card
CUST-003049,2023-08-15,retail,DE,card
CUST-003050,2020-12-01,smb,US,digital_wallet
CUST-003051,2019-03-16,retail,US,card
CUST-003052,2023-08-17,retail,DE,digital_wallet
CUST-003053,2019-11-09,retail,US,digital_wallet
CUST-003054,2021-07-10,smb,AU,card
CUST-003055,2019-05-22,retail,DE,card
CUST-003056,2023-05-31,enterprise,US,card
CUST-003057,2020-01-01,smb,US,bank_transfer
CUST-003058,2019-03-01,retail,IN,digital_wallet
CUST-003059,2023-09-21,retail,US,card
CUST-003060,2019-09-21,enterprise,US,digital_wallet
CUST-003061,2021-10-18,retail,IN,card
CUST-003062,2022-01-27,smb,US,card
CUST-003063,2023-07-14,retail,GB,card
CUST-003064,2022-05-30,retail,DE,card
CUST-003065,2024-06-22,retail,CA,card
CUST-003066,2021-06-26,retail,GB,digital_wallet
CUST-003067,2019-11-25,smb,US,digital_wallet
CUST-003068,2021-10-22,retail,IN,card
CUST-003069,2019-11-02,retail,US,digital_wallet
CUST-003070,2020-02-19,retail,IN,card
CUST-003071,2019-12-19,smb,US,card
CUST-003072,2023-06-15,smb,DE,card
CUST-003073,2022-09-13,retail,GB,card
CUST-003074,2020-06-01,retail,IN,bank_transfer
CUST-003075,2019-06-28,enterprise,IN,card
CUST-003076,2021-01-21,retail,US,card
CUST-003077,2019-06-28,retail,US,digital_wallet
CUST-003078,2019-06-21,enterprise,US,card
CUST-003079,2022-02-12,retail,GB,card
CUST-003080,2022-03-18,retail,DE,card
CUST-003081,2023-01-29,smb,US,card
CUST-003082,2020-09-07,enterprise,IN,bank_transfer
CUST-003083,2024-01-22,retail,DE,digital_wallet
CUST-003084,2019-11-22,retail,CA,card
CUST-003085,2020-06-08,smb,GB,card
CUST-003086,2019-11-08,retail,IN,digital_wallet
CUST-003087,2021-10-28,smb,US,digital_wallet
CUST-003088,2019-03-05,enterprise,IN,card
CUST-003089,2020-07-29,retail,DE,digital_wallet
CUST-003090,2020-05-22,retail,GB,card
CUST-003091,2020-07-15,smb,DE,card
CUST-003092,2023-12-27,retail,GB,card
CUST-003093,2020-05-13,retail,DE,card
CUST-003094,2023-09-14,smb,IN,card
CUST-003095,2024-05-09,retail,US,card
CUST-003096,2022-02-22,enterprise,GB,card
CUST-003097,2019-02-04,retail,IN,card
CUST-003098,2022-12-28,retail,US,card
CUST-003099,2019-12-12,retail,GB,card
CUST-003100,2020-07-05,retail,US,card
CUST-003101,2019-05-29,retail,US,card
CUST-003102,2023-03-13,retail,US,card
CUST-003103,2021-10-22,enterprise,US,digital_wallet
CUST-003104,2023-06-25,smb,DE,card
CUST-003105,2023-10-10,retail,DE,card
CUST-003106,2021-02-09,smb,GB,card
CUST-003107,2019-04-24,enterprise,US,bank_transfer
CUST-003108,2022-10-30,enterprise,US,card
CUST-003109,2023-05-04,enterprise,US,digital_wallet
CUST-003110,2021-08-07,retail,IN,card
CUST-003111,2019-09-12,retail,US,digital_wallet
CUST-003112,2023-09-07,retail,IN,bank_transfer
CUST-003113,2019-12-12,retail,AU,card
CUST-003114,2022-08-20,enterprise,US,card
CUST-003115,2020-10-03,smb,IN,bank_transfer
CUST-003116,2024-05-10,smb,US,card
CUST-003117,2020-08-04,smb,US,card
CUST-003118,2024-03-01,smb,US,bank_transfer
CUST-003119,2024-01-01,retail,DE,card
CUST-003120,2022-03-21,enterprise,US,card
CUST-003121,2022-12-27,retail,IN,card
CUST-003122,2024-05-20,retail,US,digital_wallet
CUST-003123,2021-05-03,retail,US,card
CUST-003124,2021-10-30,retail,IN,card
CUST-003125,2023-10-24,smb,US,bank_transfer
CUST-003126,2022-02-21,retail,US,card
CUST-003127,2023-04-28,retail,US,digital_wallet
CUST-003128,2022-09-25,retail,IN,card
CUST-003129,2022-03-15,smb,US,card
CUST-003130,2023-01-08,retail,US,bank_transfer
CUST-003131,2021-07-04,retail,US,card
CUST-003132,2023-04-14,retail,IN,card
CUST-003133,2022-05-01,retail,IN,card
CUST-003134,2021-08-30,smb,IN,card
CUST-003135,2020-07-19,retail,DE,card
CUST-003136,2020-02-01,retail,IN,digital_wallet
CUST-003137,2019-04-30,retail,IN,card
CUST-003138,2020-04-01,retail,DE,bank_transfer
CUST-003139,2020-11-17,retail,GB,card
CUST-003140,2022-12-21,retail,GB,card
CUST-003141,2020-03-05,retail,CA,card
CUST-003142,2019-09-23,retail,CA,bank_transfer
CUST-003143,2021-10-15,smb,US,digital_wallet
CUST-003144,2023-02-10,smb,CA,card
CUST-003145,2020-02-23,smb,US,card
CUST-003146,2023-07-19,retail,GB,card
CUST-003147,2022-04-28,retail,IN,card
CUST-003148,2024-06-24,smb,US,card
CUST-003149,2021-09-29,smb,GB,card
CUST-003150,2022-07-12,smb,US,digital_wallet
CUST-003151,2024-05-23,retail,AU,card
CUST-003152,2024-02-15,enterprise,IN,digital_wallet
CUST-003153,2021-11-10,retail,DE,bank_transfer
CUST-003154,2019-09-19,retail,US,card
CUST-003155,2022-08-16,retail,AU,card
CUST-003156,2020-05-20,retail,DE,bank_transfer
CUST-003157,2023-10-21,retail,US,card
CUST-003158,2022-03-19,smb,GB,card
CUST-003159,2020-12-13,retail,IN,card
CUST-003160,2019-11-03,smb,US,bank_transfer
CUST-003161,2020-12-19,smb,IN,card
CUST-003162,2020-03-13,retail,US,bank_transfer
CUST-003163,2021-11-29,retail,IN,bank_transfer
CUST-003164,2024-03-07,smb,IN,card
CUST-003165,2022-07-14,enterprise,US,digital_wallet
CUST-003166,2019-07-18,enterprise,US,digital_wallet
CUST-003167,2020-12-17,smb,IN,bank_transfer
CUST-003168,2020-04-23,retail,IN,digital_wallet
CUST-003169,2022-03-18,retail,US,card
CUST-003170,2023-02-24,retail,US,card
CUST-003171,2020-12-27,retail,IN,card
CUST-003172,2022-03-14,smb,IN,card
CUST-003173,2023-05-06,smb,US,card
CUST-003174,2021-03-07,retail,US,card
CUST-003175,2024-01-27,retail,IN,card
CUST-003176,2022-09-07,smb,US,card
CUST-003177,2020-10-03,enterprise,DE,card
CUST-003178,2019-09-09,retail,DE,card
CUST-003179,2019-07-25,smb,GB,card
CUST-003180,2019-08-05,enterprise,CA,card
CUST-003181,2024-02-10,retail,US,bank_transfer
CUST-003182,2020-01-24,enterprise,DE,bank_transfer
CUST-003183,2023-07-19,retail,IN,card
CUST-003184,2019-01-16,retail,DE,card
CUST-003185,2023-10-07,retail,IN,digital_wallet
CUST-003186,2022-04-25,retail,IN,card
CUST-003187,2024-04-13,smb,IN,card
CUST-003188,2022-01-12,retail,US,card
CUST-003189,2020-04-15,enterprise,AU,card
CUST-003190,2019-04-09,smb,US,card
CUST-003191,2023-11-27,smb,IN,digital_wallet
CUST-003192,2019-10-05,retail,IN,card
CUST-003193,2023-09-30,smb,IN,digital_wallet
CUST-003194,2024-06-03,retail,US,card
CUST-003195,2023-05-09,retail,IN,card
CUST-003196,2022-01-13,smb,IN,card
CUST-003197,2022-03-05,smb,US,card
CUST-003198,2019-03-13,retail,US,digital_wallet
CUST-003199,2022-01-23,enterprise,US,bank_transfer
CUST-003200,2022-06-21,smb,US,card
CUST-003201,2021-12-28,retail,GB,card
CUST-003202,2023-10-21,enterprise,GB,card
CUST-003203,2021-11-28,retail,CA,card
CUST-003204,2019-06-23,retail,US,card
CUST-003205,2021-03-30,smb,DE,card
CUST-003206,2019-11-19,smb,IN,digital_wallet
CUST-003207,2019-09-28,retail,IN,card
CUST-003208,2021-03-10,smb,US,card
CUST-003209,2023-10-06,retail,IN,card
CUST-003210,2023-01-12,retail,US,digital_wallet
CUST-003211,2020-05-11,retail,IN,bank_transfer
CUST-003212,2023-01-25,retail,IN,digital_wallet
CUST-003213,2023-06-06,retail,US,bank_transfer
CUST-003214,2022-04-26,smb,US,digital_wallet
CUST-003215,2020-04-12,retail,GB,digital_wallet
CUST-003216,2020-09-28,retail,GB,digital_wallet
CUST-003217,2021-01-10,retail,GB,card
CUST-003218,2021-10-25,retail,GB,card
CUST-003219,2020-01-16,retail,US,card
CUST-003220,2019-02-21,retail,AU,card
CUST-003221,2019-01-15,enterprise,GB,card
CUST-003222,2021-10-11,retail,IN,digital_wallet
CUST-003223,2019-05-28,smb,IN,bank_transfer
CUST-003224,2019-10-07,retail,US,bank_transfer
CUST-003225,2020-06-23,retail,DE,card
CUST-003226,2023-11-12,retail,CA,card
CUST-003227,2023-10-08,retail,IN,bank_transfer
CUST-003228,2021-07-12,retail,GB,card
CUST-003229,2022-05-13,retail,IN,card
CUST-003230,2021-11-03,retail,CA,card
CUST-003231,2022-05-28,retail,GB,digital_wallet
CUST-003232,2024-02-27,retail,US,card
CUST-003233,2019-01-29,retail,US,card
CUST-003234,2021-07-30,retail,CA,card
CUST-003235,2020-12-24,retail,US,digital_wallet
CUST-003236,2023-06-01,smb,GB,card
CUST-003237,2019-12-04,retail,IN,digital_wallet
CUST-003238,2019-01-23,enterprise,IN,card
CUST-003239,2021-03-24,retail,US,card
CUST-003240,2020-07-21,retail,AU,card
CUST-003241,2019-11-12,enterprise,US,card
CUST-003242,2019-02-08,retail,IN,digital_wallet
CUST-003243,2023-01-28,retail,US,card
CUST-003244,2019-12-08,retail,US,card
CUST-003245,2021-03-17,retail,GB,card
CUST-003246,2023-06-03,retail,US,digital_wallet
CUST-003247,2023-05-06,smb,DE,digital_wallet
CUST-003248,2020-01-29,retail,DE,bank_transfer
CUST-003249,2020-11-15,retail,AU,card
CUST-003250,2019-06-02,retail,DE,card
CUST-003251,2023-05-11,smb,IN,digital_wallet
CUST-003252,2024-01-29,retail,GB,digital_wallet
CUST-003253,2021-07-14,retail,US,bank_transfer
CUST-003254,2020-04-03,smb,US,card
CUST-003255,2022-06-24,enterprise,US,digital_wallet
CUST-003256,2023-11-30,retail,US,card
CUST-003257,2023-02-04,smb,GB,digital_wallet
CUST-003258,2022-08-05,smb,GB,card
CUST-003259,2021-10-22,retail,AU,digital_wallet
CUST-003260,2020-07-14,retail,GB,card
CUST-003261,2023-04-17,smb,DE,digital_wallet
CUST-003262,2022-06-21,retail,DE,card
CUST-003263,2020-07-17,smb,CA,digital_wallet
CUST-003264,2021-06-25,retail,DE,card
CUST-003265,2020-04-09,smb,US,digital_wallet
CUST-003266,2023-05-02,enterprise,GB,card
CUST-003267,2020-05-22,retail,US,digital_wallet
CUST-003268,2021-07-28,retail,AU,digital_wallet
CUST-003269,2022-12-17,retail,US,card
CUST-003270,2020-02-26,retail,US,card
CUST-003271,2019-03-18,retail,CA,digital_wallet
CUST-003272,2020-11-18,retail,IN,bank_transfer
CUST-003273,2019-04-02,retail,GB,bank_transfer
CUST-003274,2021-08-03,retail,DE,card
CUST-003275,2020-03-16,smb,GB,bank_transfer
CUST-003276,2022-11-06,retail,US,digital_wallet
CUST-003277,2019-05-04,retail,DE,digital_wallet
CUST-003278,2023-01-12,retail,US,card
CUST-003279,2021-12-02,enterprise,AU,card
CUST-003280,2021-07-02,retail,CA,card
CUST-003281,2021-04-08,smb,US,digital_wallet
CUST-003282,2020-09-09,retail,IN,card
CUST-003283,2020-11-03,smb,IN,card
CUST-003284,2019-01-21,retail,CA,card
CUST-003285,2020-05-18,smb,US,card
CUST-003286,2020-07-01,smb,DE,bank_transfer
CUST-003287,2019-01-11,smb,IN,card
CUST-003288,2024-02-11,smb,CA,card
CUST-003289,2023-08-12,smb,CA,card
CUST-003290,2023-07-04,retail,IN,digital_wallet
CUST-003291,2023-11-10,enterprise,DE,card
CUST-003292,2022-12-04,retail,AU,digital_wallet
CUST-003293,2023-05-21,smb,DE,digital_wallet
CUST-003294,2021-07-04,smb,DE,card
CUST-003295,2021-12-13,smb,US,card
CUST-003296,2021-06-13,enterprise,CA,card
CUST-003297,2021-12-17,smb,IN,card
CUST-003298,2023-08-29,smb,IN,card
CUST-003299,2023-04-10,retail,DE,card
CUST-003300,2022-09-02,retail,GB,card
CUST-003301,2021-01-09,retail,US,bank_transfer
CUST-003302,2019-05-07,retail,IN,bank_transfer
CUST-003303,2021-10-14,enterprise,US,card
CUST-003304,2019-10-31,smb,IN,digital_wallet
CUST-003305,2021-01-15,retail,US,digital_wallet
CUST-003306,2024-01-03,retail,GB,card
CUST-003307,2021-01-15,retail,US,card
CUST-003308,2021-02-08,retail,IN,digital_wallet
CUST-003309,2019-05-09,enterprise,IN,digital_wallet
CUST-003310,2024-05-20,retail,DE,digital_wallet
CUST-003311,2023-06-30,retail,US,digital_wallet
CUST-003312,2021-09-17,smb,CA,card
CUST-003313,2023-04-04,smb,US,card
CUST-003314,2019-07-11,smb,DE,card
CUST-003315,2024-05-31,retail,US,bank_transfer
CUST-003316,2020-12-18,smb,US,card
CUST-003317,2021-01-26,smb,US,card
CUST-003318,2022-12-20,retail,DE,card
CUST-003319,2019-12-14,enterprise,AU,card
CUST-003320,2023-05-02,retail,GB,bank_transfer
CUST-003321,2021-04-08,retail,GB,card
CUST-003322,2020-02-02,smb,IN,digital_wallet
CUST-003323,2021-11-27,retail,IN,card
CUST-003324,2021-07-02,smb,US,digital_wallet
CUST-003325,2020-05-25,retail,US,digital_wallet
CUST-003326,2022-07-07,retail,IN,digital_wallet
CUST-003327,2023-07-13,retail,AU,card
CUST-003328,2024-06-19,smb,US,card
CUST-003329,2022-12-18,retail,US,digital_wallet
CUST-003330,2023-12-14,enterprise,AU,card
CUST-003331,2023-06-27,enterprise,US,digital_wallet
CUST-003332,2023-06-29,retail,US,bank_transfer
CUST-003333,2022-07-28,smb,IN,card
CUST-003334,2021-08-14,retail,GB,card
CUST-003335,2020-08-20,retail,AU,card
CUST-003336,2020-10-29,retail,DE,card
CUST-003337,2022-07-08,retail,US,digital_wallet
CUST-003338,2022-02-26,retail,CA,digital_wallet
CUST-003339,2019-09-21,retail,GB,card
CUST-003340,2019-06-16,retail,US,digital_wallet
CUST-003341,2022-06-24,retail,AU,digital_wallet
CUST-003342,2023-11-12,retail,GB,bank_transfer
CUST-003343,2023-03-19,retail,CA,card
CUST-003344,2021-07-04,retail,IN,card
CUST-003345,2021-04-27,retail,US,digital_wallet
CUST-003346,2021-11-10,retail,IN,card
CUST-003347,2024-01-01,retail,US,card
CUST-003348,2023-09-21,enterprise,CA,card
CUST-003349,2021-07-18,smb,DE,digital_wallet
CUST-003350,2022-11-26,enterprise,US,digital_wallet
CUST-003351,2023-11-19,retail,GB,card
CUST-003352,2019-03-07,retail,US,bank_transfer
CUST-003353,2023-10-20,smb,CA,card
CUST-003354,2020-01-25,retail,IN,bank_transfer
CUST-003355,2023-05-01,retail,US,card
CUST-003356,2021-07-12,enterprise,US,card
CUST-003357,2019-08-16,smb,US,bank_transfer
CUST-003358,2024-02-29,enterprise,IN,bank_transfer
CUST-003359,2021-07-18,retail,GB,card
CUST-003360,2019-05-22,enterprise,IN,bank_transfer
CUST-003361,2020-05-21,smb,US,card
CUST-003362,2023-07-31,retail,US,card
CUST-003363,2021-01-24,retail,IN,digital_wallet
CUST-003364,2022-08-20,retail,US,digital_wallet
CUST-003365,2022-07-17,smb,IN,digital_wallet
CUST-003366,2019-02-24,enterprise,CA,digital_wallet
CUST-003367,2022-08-31,retail,US,card
CUST-003368,2023-09-25,smb,IN,card
CUST-003369,2022-04-20,retail,IN,card
CUST-003370,2023-02-14,retail,GB,card
CUST-003371,2019-08-18,enterprise,IN,card
CUST-003372,2023-09-04,retail,IN,card
CUST-003373,2021-08-14,smb,CA,bank_transfer
CUST-003374,2019-08-20,retail,GB,card
CUST-003375,2022-06-11,enterprise,IN,digital_wallet
CUST-003376,2022-04-23,retail,US,card
CUST-003377,2020-06-04,retail,DE,card
CUST-003378,2020-01-23,retail,US,card
CUST-003379,2022-08-06,retail,US,digital_wallet
CUST-003380,2021-05-17,smb,US,card
CUST-003381,2020-01-17,retail,GB,digital_wallet
CUST-003382,2019-12-05,smb,US,card
CUST-003383,2022-11-05,smb,IN,card
CUST-003384,2023-09-27,retail,GB,card
CUST-003385,2020-05-22,retail,IN,card
CUST-003386,2019-11-20,retail,US,card
CUST-003387,2021-05-05,retail,DE,card
CUST-003388,2019-01-10,smb,GB,card
CUST-003389,2019-05-04,smb,US,card
CUST-003390,2020-07-24,smb,US,digital_wallet
CUST-003391,2022-06-13,retail,CA,card
CUST-003392,2020-10-19,retail,US,card
CUST-003393,2020-09-05,retail,US,card
CUST-003394,2019-01-07,enterprise,AU,digital_wallet
CUST-003395,2022-09-21,retail,US,card
CUST-003396,2021-02-23,enterprise,CA,digital_wallet
CUST-003397,2021-12-12,smb,US,card
CUST-003398,2022-07-19,smb,US,card
CUST-003399,2021-02-23,retail,CA,card
CUST-003400,2020-02-08,retail,US,digital_wallet
CUST-003401,2022-09-27,retail,GB,card
CUST-003402,2019-06-25,smb,CA,card
CUST-003403,2019-01-15,smb,US,card
CUST-003404,2020-08-05,smb,GB,card
CUST-003405,2023-12-28,retail,US,digital_wallet
CUST-003406,2022-07-02,retail,US,card
CUST-003407,2021-05-02,retail,US,card
CUST-003408,2019-07-14,retail,US,card
CUST-003409,2023-12-23,enterprise,US,card
CUST-003410,2019-12-23,enterprise,GB,card
CUST-003411,2020-06-02,retail,GB,card
CUST-003412,2024-02-25,smb,IN,card
CUST-003413,2021-05-23,smb,CA,card
CUST-003414,2019-06-03,retail,IN,card
CUST-003415,2023-07-26,smb,DE,digital_wallet
CUST-003416,2020-08-15,smb,GB,digital_wallet
CUST-003417,2021-06-08,smb,AU,bank_transfer
CUST-003418,2023-07-07,retail,IN,card
CUST-003419,2023-09-05,retail,IN,card
CUST-003420,2021-07-24,smb,US,card
CUST-003421,2022-03-30,retail,IN,bank_transfer
CUST-003422,2022-09-04,retail,GB,card
CUST-003423,2022-06-02,smb,CA,card
CUST-003424,2019-01-24,smb,CA,card
CUST-003425,2019-12-17,retail,US,card
CUST-003426,2022-06-08,retail,US,card
CUST-003427,2019-07-23,retail,GB,card
CUST-003428,2019-01-21,enterprise,US,card
CUST-003429,2022-12-08,retail,GB,digital_wallet
CUST-003430,2022-10-21,retail,DE,card
CUST-003431,2023-03-17,retail,CA,card
CUST-003432,2019-09-03,retail,US,bank_transfer
CUST-003433,2019-05-25,retail,DE,digital_wallet
CUST-003434,2020-11-15,smb,DE,card
CUST-003435,2019-02-08,retail,GB,card
CUST-003436,2021-07-05,retail,GB,digital_wallet
CUST-003437,2020-01-28,retail,US,card
CUST-003438,2019-02-12,retail,DE,bank_transfer
CUST-003439,2023-07-07,retail,IN,card
CUST-003440,2024-05-20,smb,DE,card
CUST-003441,2020-04-20,retail,US,digital_wallet
CUST-003442,2019-06-07,smb,IN,card
CUST-003443,2021-09-02,smb,CA,digital_wallet
CUST-003444,2022-01-04,retail,AU,card
CUST-003445,2019-03-21,retail,US,card
CUST-003446,2023-01-23,retail,US,card
CUST-003447,2023-01-30,smb,US,card
CUST-003448,2024-02-01,retail,IN,card
CUST-003449,2023-08-22,retail,US,card
CUST-003450,2020-04-11,retail,IN,digital_wallet
CUST-003451,2022-11-07,smb,US,card
CUST-003452,2023-10-06,retail,IN,digital_wallet
CUST-003453,2021-12-12,retail,IN,digital_wallet
CUST-003454,2022-10-22,smb,CA,card
CUST-003455,2019-12-22,retail,US,card
CUST-003456,2020-09-28,retail,GB,card
CUST-003457,2021-10-16,retail,US,card
CUST-003458,2019-04-07,smb,IN,card
CUST-003459,2023-05-02,retail,AU,digital_wallet
CUST-003460,2022-08-01,smb,US,digital_wallet
CUST-003461,2021-10-21,enterprise,DE,card
CUST-003462,2019-08-04,enterprise,IN,card
CUST-003463,2020-06-25,enterprise,IN,digital_wallet
CUST-003464,2023-07-31,retail,US,card
CUST-003465,2021-02-19,smb,GB,card
CUST-003466,2019-11-14,retail,US,card
CUST-003467,2021-09-28,retail,IN,card
CUST-003468,2022-10-14,retail,US,digital_wallet
CUST-003469,2023-07-30,retail,US,card
CUST-003470,2022-09-30,smb,DE,card
CUST-003471,2023-08-21,retail,US,digital_wallet
CUST-003472,2022-08-06,smb,US,card
CUST-003473,2023-06-25,retail,US,card
CUST-003474,2023-02-17,enterprise,US,card
CUST-003475,2021-11-07,retail,IN,digital_wallet
CUST-003476,2021-10-05,retail,US,digital_wallet
CUST-003477,2020-08-01,smb,US,card
CUST-003478,2019-09-15,enterprise,IN,card
CUST-003479,2022-02-25,retail,IN,card
CUST-003480,2023-10-27,retail,IN,card
CUST-003481,2022-06-12,smb,IN,card
CUST-003482,2019-10-06,retail,CA,digital_wallet
CUST-003483,2019-09-27,retail,DE,card
CUST-003484,2021-11-07,enterprise,US,card
CUST-003485,2019-07-05,smb,GB,digital_wallet
CUST-003486,2023-03-13,smb,IN,card
CUST-003487,2019-08-12,retail,CA,bank_transfer
CUST-003488,2023-10-07,retail,IN,digital_wallet
CUST-003489,2021-09-01,retail,GB,digital_wallet
CUST-003490,2022-02-05,retail,GB,digital_wallet
CUST-003491,2021-12-25,smb,US,card
CUST-003492,2024-03-23,retail,IN,card
CUST-003493,2020-04-14,smb,AU,card
CUST-003494,2019-06-13,smb,US,card
CUST-003495,2022-09-26,smb,AU,digital_wallet
CUST-003496,2021-07-17,retail,IN,card
CUST-003497,2023-08-27,enterprise,US,card
CUST-003498,2024-06-27,smb,IN,card
CUST-003499,2019-02-07,retail,US,card
CUST-003500,2019-09-06,retail,IN,digital_wallet
CUST-003501,2023-05-01,retail,US,card
CUST-003502,2024-04-21,retail,GB,card
CUST-003503,2022-01-07,retail,GB,card
CUST-003504,2021-05-16,retail,US,bank_transfer
CUST-003505,2020-09-13,retail,US,digital_wallet
CUST-003506,2021-05-29,enterprise,US,digital_wallet
CUST-003507,2022-08-26,retail,IN,card
CUST-003508,2023-11-17,retail,DE,card
CUST-003509,2020-06-09,enterprise,GB,digital_wallet
CUST-003510,2024-03-31,smb,IN,card
CUST-003511,2021-07-26,smb,AU,card
CUST-003512,2024-01-03,retail,GB,card
CUST-003513,2020-06-28,retail,IN,card
CUST-003514,2020-08-22,retail,DE,card
CUST-003515,2020-01-01,enterprise,CA,digital_wallet
CUST-003516,2022-09-30,enterprise,IN,card
CUST-003517,2021-09-17,enterprise,AU,card
CUST-003518,2022-03-25,retail,DE,card
CUST-003519,2022-04-03,retail,IN,card
CUST-003520,2019-03-05,retail,CA,card
CUST-003521,2022-04-19,retail,GB,digital_wallet
CUST-003522,2023-07-02,retail,AU,bank_transfer
CUST-003523,2023-08-31,retail,US,digital_wallet
CUST-003524,2022-09-14,retail,US,digital_wallet
CUST-003525,2024-01-24,retail,GB,bank_transfer
CUST-003526,2023-02-22,retail,AU,digital_wallet
CUST-003527,2020-09-21,retail,US,card
CUST-003528,2021-10-22,retail,GB,bank_transfer
CUST-003529,2022-03-26,smb,IN,card
CUST-003530,2020-03-09,smb,US,bank_transfer
CUST-003531,2019-05-26,retail,IN,card
CUST-003532,2021-05-05,retail,IN,card
CUST-003533,2021-03-31,retail,IN,bank_transfer
CUST-003534,2021-02-27,retail,US,digital_wallet
CUST-003535,2023-10-07,smb,DE,card
CUST-003536,2021-12-19,retail,DE,card
CUST-003537,2021-01-10,smb,GB,card
CUST-003538,2023-05-27,smb,US,card
CUST-003539,2020-05-18,retail,CA,card
CUST-003540,2024-01-11,retail,CA,digital_wallet
CUST-003541,2020-12-03,retail,US,card
CUST-003542,2021-04-23,smb,CA,card
CUST-003543,2023-12-07,retail,IN,card
CUST-003544,2020-02-21,smb,GB,digital_wallet
CUST-003545,2022-08-31,retail,US,digital_wallet
CUST-003546,2023-02-14,retail,US,card
CUST-003547,2024-03-31,retail,US,card
CUST-003548,2022-03-02,smb,DE,digital_wallet
CUST-003549,2022-06-24,retail,IN,bank_transfer
CUST-003550,2024-02-18,retail,IN,digital_wallet
CUST-003551,2023-07-29,enterprise,US,bank_transfer
CUST-003552,2020-04-27,smb,AU,card
CUST-003553,2022-10-11,retail,AU,card
CUST-003554,2023-09-13,retail,IN,digital_wallet
CUST-003555,2019-04-11,retail,US,digital_wallet
CUST-003556,2023-12-12,retail,IN,card
CUST-003557,2019-07-17,smb,US,bank_transfer
CUST-003558,2022-07-13,smb,GB,card
