failure_id,attempt_id,transaction_id,customer_id,failed_at,failure_reason,processor_response_code
FAIL-0001332,ATT-0006694,TXN-0005770,CUST-001261,2022-05-12T17:36:00,insufficient_funds,51
FAIL-0001333,ATT-0006718,TXN-0005793,CUST-001265,2019-10-09T08:25:00,insufficient_funds,51
FAIL-0001334,ATT-0006719,TXN-0005793,CUST-001265,2019-10-10T08:25:00,insufficient_funds,51
FAIL-0001335,ATT-0006720,TXN-0005793,CUST-001265,2019-10-20T08:25:00,insufficient_funds,51
FAIL-0001336,ATT-0006722,TXN-0005795,CUST-001265,2020-01-11T09:40:00,insufficient_funds,51
FAIL-0001337,ATT-0006723,TXN-0005795,CUST-001265,2020-01-14T09:40:00,insufficient_funds,51
FAIL-0001338,ATT-0006725,TXN-0005796,CUST-001265,2020-05-07T08:39:00,bank_unavailable,96
FAIL-0001339,ATT-0006748,TXN-0005818,CUST-001270,2019-04-05T03:31:00,temporary_network_error,91
FAIL-0001340,ATT-0006749,TXN-0005818,CUST-001270,2019-04-08T03:31:00,temporary_network_error,91
FAIL-0001341,ATT-0006750,TXN-0005818,CUST-001270,2019-04-17T03:31:00,temporary_network_error,91
FAIL-0001342,ATT-0006755,TXN-0005823,CUST-001271,2019-03-22T00:44:00,insufficient_funds,51
FAIL-0001343,ATT-0006756,TXN-0005823,CUST-001271,2019-03-23T00:44:00,insufficient_funds,51
FAIL-0001344,ATT-0006774,TXN-0005840,CUST-001274,2024-09-27T19:06:00,insufficient_funds,51
FAIL-0001345,ATT-0006775,TXN-0005840,CUST-001274,2024-09-30T19:06:00,insufficient_funds,51
FAIL-0001346,ATT-0006776,TXN-0005840,CUST-001274,2024-10-05T19:06:00,insufficient_funds,51
FAIL-0001347,ATT-0006779,TXN-0005843,CUST-001274,2025-03-28T17:58:00,bank_unavailable,96
FAIL-0001348,ATT-0006780,TXN-0005843,CUST-001274,2025-03-30T17:58:00,bank_unavailable,96
FAIL-0001349,ATT-0006781,TXN-0005843,CUST-001274,2025-04-07T17:58:00,bank_unavailable,96
FAIL-0001350,ATT-0006786,TXN-0005848,CUST-001275,2022-05-22T11:12:00,insufficient_funds,51
FAIL-0001351,ATT-0006787,TXN-0005848,CUST-001275,2022-05-25T11:12:00,insufficient_funds,51
FAIL-0001352,ATT-0006788,TXN-0005848,CUST-001275,2022-06-03T11:12:00,insufficient_funds,51
FAIL-0001353,ATT-0006801,TXN-0005861,CUST-001278,2022-10-27T04:49:00,temporary_network_error,91
FAIL-0001354,ATT-0006802,TXN-0005861,CUST-001278,2022-10-29T04:49:00,temporary_network_error,91
FAIL-0001355,ATT-0006803,TXN-0005861,CUST-001278,2022-11-08T04:49:00,temporary_network_error,91
FAIL-0001356,ATT-0006805,TXN-0005862,CUST-001278,2022-11-18T06:52:00,insufficient_funds,51
FAIL-0001357,ATT-0006809,TXN-0005865,CUST-001279,2021-10-12T15:10:00,insufficient_funds,51
FAIL-0001358,ATT-0006810,TXN-0005865,CUST-001279,2021-10-13T15:10:00,insufficient_funds,51
FAIL-0001359,ATT-0006811,TXN-0005865,CUST-001279,2021-10-21T15:10:00,insufficient_funds,51
FAIL-0001360,ATT-0006819,TXN-0005873,CUST-001281,2021-04-02T23:46:00,expired_card,54
FAIL-0001361,ATT-0006820,TXN-0005873,CUST-001281,2021-04-03T23:46:00,expired_card,54
FAIL-0001362,ATT-0006832,TXN-0005884,CUST-001284,2021-05-03T03:11:00,temporary_network_error,91
FAIL-0001363,ATT-0006833,TXN-0005884,CUST-001284,2021-05-05T03:11:00,temporary_network_error,91
FAIL-0001364,ATT-0006834,TXN-0005884,CUST-001284,2021-05-15T03:11:00,temporary_network_error,91
FAIL-0001365,ATT-0006835,TXN-0005885,CUST-001284,2021-08-16T04:05:00,expired_card,54
FAIL-0001366,ATT-0006836,TXN-0005885,CUST-001284,2021-08-18T04:05:00,expired_card,54
FAIL-0001367,ATT-0006837,TXN-0005886,CUST-001284,2021-09-30T02:51:00,insufficient_funds,51
FAIL-0001368,ATT-0006853,TXN-0005901,CUST-001288,2023-03-16T02:36:00,expired_card,54
FAIL-0001369,ATT-0006854,TXN-0005901,CUST-001288,2023-03-19T02:36:00,expired_card,54
FAIL-0001370,ATT-0006861,TXN-0005907,CUST-001289,2023-07-11T19:19:00,insufficient_funds,51
FAIL-0001371,ATT-0006862,TXN-0005907,CUST-001289,2023-07-12T19:19:00,insufficient_funds,51
FAIL-0001372,ATT-0006863,TXN-0005907,CUST-001289,2023-07-16T19:19:00,insufficient_funds,51
FAIL-0001373,ATT-0006868,TXN-0005912,CUST-001291,2019-06-02T08:21:00,insufficient_funds,51
FAIL-0001374,ATT-0006869,TXN-0005912,CUST-001291,2019-06-04T08:21:00,insufficient_funds,51
FAIL-0001375,ATT-0006870,TXN-0005912,CUST-001291,2019-06-07T08:21:00,insufficient_funds,51
FAIL-0001376,ATT-0006876,TXN-0005917,CUST-001293,2022-09-19T10:18:00,insufficient_funds,51
FAIL-0001377,ATT-0006877,TXN-0005917,CUST-001293,2022-09-21T10:18:00,insufficient_funds,51
FAIL-0001378,ATT-0006878,TXN-0005917,CUST-001293,2022-09-27T10:18:00,insufficient_funds,51
FAIL-0001379,ATT-0006885,TXN-0005924,CUST-001295,2019-09-23T04:39:00,payment_method_limit_exceeded,61
FAIL-0001380,ATT-0006886,TXN-0005924,CUST-001295,2019-09-26T04:39:00,payment_method_limit_exceeded,61
FAIL-0001381,ATT-0006891,TXN-0005928,CUST-001295,2020-04-04T04:41:00,invalid_payment_method,14
FAIL-0001382,ATT-0006892,TXN-0005928,CUST-001295,2020-04-05T04:41:00,invalid_payment_method,14
FAIL-0001383,ATT-0006898,TXN-0005934,CUST-001297,2022-05-03T10:00:00,temporary_network_error,91
FAIL-0001384,ATT-0006914,TXN-0005949,CUST-001300,2024-03-01T01:31:00,expired_card,54
FAIL-0001385,ATT-0006915,TXN-0005949,CUST-001300,2024-03-04T01:31:00,expired_card,54
FAIL-0001386,ATT-0006931,TXN-0005964,CUST-001304,2022-04-11T22:37:00,insufficient_funds,51
FAIL-0001387,ATT-0006934,TXN-0005966,CUST-001305,2023-09-12T06:24:00,temporary_network_error,91
FAIL-0001388,ATT-0006936,TXN-0005967,CUST-001305,2023-12-10T05:31:00,temporary_network_error,91
FAIL-0001389,ATT-0006937,TXN-0005967,CUST-001305,2023-12-11T05:31:00,temporary_network_error,91
FAIL-0001390,ATT-0006948,TXN-0005977,CUST-001308,2021-08-31T14:42:00,expired_card,54
FAIL-0001391,ATT-0006949,TXN-0005977,CUST-001308,2021-09-01T14:42:00,expired_card,54
FAIL-0001392,ATT-0006950,TXN-0005978,CUST-001308,2021-09-21T14:06:00,invalid_payment_method,14
FAIL-0001393,ATT-0006951,TXN-0005978,CUST-001308,2021-09-22T14:06:00,invalid_payment_method,14
FAIL-0001394,ATT-0006960,TXN-0005987,CUST-001310,2020-02-21T17:07:00,insufficient_funds,51
FAIL-0001395,ATT-0006961,TXN-0005987,CUST-001310,2020-02-24T17:07:00,insufficient_funds,51
FAIL-0001396,ATT-0006962,TXN-0005987,CUST-001310,2020-03-05T17:07:00,insufficient_funds,51
FAIL-0001397,ATT-0006966,TXN-0005991,CUST-001311,2020-06-09T22:45:00,temporary_network_error,91
FAIL-0001398,ATT-0006978,TXN-0006002,CUST-001314,2024-01-01T11:32:00,expired_card,54
FAIL-0001399,ATT-0006979,TXN-0006002,CUST-001314,2024-01-04T11:32:00,expired_card,54
FAIL-0001400,ATT-0006984,TXN-0006007,CUST-001315,2021-04-03T17:48:00,insufficient_funds,51
FAIL-0001401,ATT-0006988,TXN-0006010,CUST-001316,2022-02-21T18:06:00,payment_method_limit_exceeded,61
FAIL-0001402,ATT-0006989,TXN-0006010,CUST-001316,2022-02-24T18:06:00,payment_method_limit_exceeded,61
FAIL-0001403,ATT-0006990,TXN-0006010,CUST-001316,2022-03-02T18:06:00,payment_method_limit_exceeded,61
FAIL-0001404,ATT-0007001,TXN-0006021,CUST-001318,2022-09-12T17:12:00,invalid_payment_method,14
FAIL-0001405,ATT-0007002,TXN-0006021,CUST-001318,2022-09-13T17:12:00,invalid_payment_method,14
FAIL-0001406,ATT-0007004,TXN-0006022,CUST-001318,2022-11-16T17:30:00,expired_card,54
FAIL-0001407,ATT-0007005,TXN-0006022,CUST-001318,2022-11-18T17:30:00,expired_card,54
FAIL-0001408,ATT-0007009,TXN-0006025,CUST-001319,2020-08-02T12:43:00,insufficient_funds,51
FAIL-0001409,ATT-0007013,TXN-0006029,CUST-001320,2023-05-08T15:13:00,invalid_payment_method,14
FAIL-0001410,ATT-0007014,TXN-0006029,CUST-001320,2023-05-09T15:13:00,invalid_payment_method,14
FAIL-0001411,ATT-0007023,TXN-0006038,CUST-001321,2022-10-12T04:18:00,insufficient_funds,51
FAIL-0001412,ATT-0007028,TXN-0006042,CUST-001322,2021-11-02T12:49:00,payment_method_limit_exceeded,61
FAIL-0001413,ATT-0007033,TXN-0006046,CUST-001323,2023-04-29T04:23:00,insufficient_funds,51
FAIL-0001414,ATT-0007034,TXN-0006046,CUST-001323,2023-04-30T04:23:00,insufficient_funds,51
FAIL-0001415,ATT-0007035,TXN-0006046,CUST-001323,2023-05-07T04:23:00,insufficient_funds,51
FAIL-0001416,ATT-0007049,TXN-0006060,CUST-001326,2020-08-29T00:23:00,payment_method_limit_exceeded,61
FAIL-0001417,ATT-0007050,TXN-0006060,CUST-001326,2020-09-01T00:23:00,payment_method_limit_exceeded,61
FAIL-0001418,ATT-0007051,TXN-0006060,CUST-001326,2020-09-09T00:23:00,payment_method_limit_exceeded,61
FAIL-0001419,ATT-0007059,TXN-0006068,CUST-001328,2022-02-27T04:39:00,payment_method_limit_exceeded,61
FAIL-0001420,ATT-0007060,TXN-0006068,CUST-001328,2022-03-01T04:39:00,payment_method_limit_exceeded,61
FAIL-0001421,ATT-0007061,TXN-0006068,CUST-001328,2022-03-06T04:39:00,payment_method_limit_exceeded,61
FAIL-0001422,ATT-0007072,TXN-0006079,CUST-001331,2020-08-10T16:46:00,insufficient_funds,51
FAIL-0001423,ATT-0007073,TXN-0006079,CUST-001331,2020-08-11T16:46:00,insufficient_funds,51
FAIL-0001424,ATT-0007074,TXN-0006079,CUST-001331,2020-08-20T16:46:00,insufficient_funds,51
FAIL-0001425,ATT-0007080,TXN-0006085,CUST-001333,2023-09-18T04:49:00,insufficient_funds,51
FAIL-0001426,ATT-0007081,TXN-0006085,CUST-001333,2023-09-21T04:49:00,insufficient_funds,51
FAIL-0001427,ATT-0007082,TXN-0006085,CUST-001333,2023-09-30T04:49:00,insufficient_funds,51
FAIL-0001428,ATT-0007084,TXN-0006086,CUST-001333,2023-12-05T05:45:00,risk_review_hold,57
FAIL-0001429,ATT-0007086,TXN-0006087,CUST-001333,2024-03-19T03:56:00,insufficient_funds,51
FAIL-0001430,ATT-0007087,TXN-0006087,CUST-001333,2024-03-20T03:56:00,insufficient_funds,51
FAIL-0001431,ATT-0007096,TXN-0006095,CUST-001335,2020-01-11T21:59:00,insufficient_funds,51
FAIL-0001432,ATT-0007097,TXN-0006095,CUST-001335,2020-01-12T21:59:00,insufficient_funds,51
FAIL-0001433,ATT-0007098,TXN-0006095,CUST-001335,2020-01-17T21:59:00,insufficient_funds,51
FAIL-0001434,ATT-0007103,TXN-0006100,CUST-001337,2022-01-07T10:00:00,temporary_network_error,91
FAIL-0001435,ATT-0007104,TXN-0006100,CUST-001337,2022-01-09T10:00:00,temporary_network_error,91
FAIL-0001436,ATT-0007107,TXN-0006102,CUST-001337,2022-06-06T09:27:00,risk_review_hold,57
FAIL-0001437,ATT-0007109,TXN-0006104,CUST-001338,2023-04-24T06:46:00,bank_unavailable,96
FAIL-0001438,ATT-0007110,TXN-0006104,CUST-001338,2023-04-26T06:46:00,bank_unavailable,96
FAIL-0001439,ATT-0007112,TXN-0006105,CUST-001338,2023-05-14T07:43:00,invalid_payment_method,14
FAIL-0001440,ATT-0007113,TXN-0006105,CUST-001338,2023-05-17T07:43:00,invalid_payment_method,14
FAIL-0001441,ATT-0007131,TXN-0006123,CUST-001341,2021-07-24T21:08:00,risk_review_hold,57
FAIL-0001442,ATT-0007142,TXN-0006134,CUST-001344,2021-12-28T13:54:00,expired_card,54
FAIL-0001443,ATT-0007143,TXN-0006134,CUST-001344,2021-12-30T13:54:00,expired_card,54
FAIL-0001444,ATT-0007146,TXN-0006136,CUST-001344,2022-05-10T12:52:00,payment_method_limit_exceeded,61
FAIL-0001445,ATT-0007147,TXN-0006136,CUST-001344,2022-05-12T12:52:00,payment_method_limit_exceeded,61
FAIL-0001446,ATT-0007148,TXN-0006136,CUST-001344,2022-05-18T12:52:00,payment_method_limit_exceeded,61
FAIL-0001447,ATT-0007165,TXN-0006153,CUST-001347,2021-08-02T16:32:00,payment_method_limit_exceeded,61
FAIL-0001448,ATT-0007166,TXN-0006153,CUST-001347,2021-08-05T16:32:00,payment_method_limit_exceeded,61
FAIL-0001449,ATT-0007167,TXN-0006153,CUST-001347,2021-08-10T16:32:00,payment_method_limit_exceeded,61
FAIL-0001450,ATT-0007178,TXN-0006164,CUST-001349,2024-08-22T06:38:00,expired_card,54
FAIL-0001451,ATT-0007179,TXN-0006164,CUST-001349,2024-08-23T06:38:00,expired_card,54
FAIL-0001452,ATT-0007181,TXN-0006166,CUST-001350,2019-12-24T21:00:00,insufficient_funds,51
FAIL-0001453,ATT-0007182,TXN-0006166,CUST-001350,2019-12-26T21:00:00,insufficient_funds,51
FAIL-0001454,ATT-0007183,TXN-0006166,CUST-001350,2020-01-02T21:00:00,insufficient_funds,51
FAIL-0001455,ATT-0007192,TXN-0006175,CUST-001351,2021-01-29T09:22:00,temporary_network_error,91
FAIL-0001456,ATT-0007212,TXN-0006194,CUST-001358,2021-06-12T13:25:00,insufficient_funds,51
FAIL-0001457,ATT-0007213,TXN-0006194,CUST-001358,2021-06-15T13:25:00,insufficient_funds,51
FAIL-0001458,ATT-0007214,TXN-0006194,CUST-001358,2021-06-18T13:25:00,insufficient_funds,51
FAIL-0001459,ATT-0007241,TXN-0006221,CUST-001363,2023-07-19T10:22:00,insufficient_funds,51
FAIL-0001460,ATT-0007264,TXN-0006243,CUST-001369,2022-06-29T03:08:00,insufficient_funds,51
FAIL-0001461,ATT-0007265,TXN-0006243,CUST-001369,2022-06-30T03:08:00,insufficient_funds,51
FAIL-0001462,ATT-0007267,TXN-0006244,CUST-001369,2022-07-26T04:02:00,expired_card,54
FAIL-0001463,ATT-0007268,TXN-0006244,CUST-001369,2022-07-29T04:02:00,expired_card,54
FAIL-0001464,ATT-0007276,TXN-0006251,CUST-001371,2022-12-04T18:36:00,expired_card,54
FAIL-0001465,ATT-0007277,TXN-0006251,CUST-001371,2022-12-06T18:36:00,expired_card,54
FAIL-0001466,ATT-0007280,TXN-0006254,CUST-001371,2023-04-12T17:32:00,insufficient_funds,51
FAIL-0001467,ATT-0007281,TXN-0006254,CUST-001371,2023-04-15T17:32:00,insufficient_funds,51
FAIL-0001468,ATT-0007282,TXN-0006254,CUST-001371,2023-04-23T17:32:00,insufficient_funds,51
FAIL-0001469,ATT-0007305,TXN-0006277,CUST-001375,2023-09-14T03:08:00,payment_method_limit_exceeded,61
FAIL-0001470,ATT-0007318,TXN-0006290,CUST-001380,2019-02-27T17:07:00,insufficient_funds,51
FAIL-0001471,ATT-0007319,TXN-0006290,CUST-001380,2019-02-28T17:07:00,insufficient_funds,51
FAIL-0001472,ATT-0007320,TXN-0006290,CUST-001380,2019-03-10T17:07:00,insufficient_funds,51
FAIL-0001473,ATT-0007335,TXN-0006305,CUST-001383,2023-05-11T23:18:00,insufficient_funds,51
FAIL-0001474,ATT-0007336,TXN-0006305,CUST-001383,2023-05-14T23:18:00,insufficient_funds,51
FAIL-0001475,ATT-0007362,TXN-0006330,CUST-001390,2021-12-30T17:41:00,payment_method_limit_exceeded,61
FAIL-0001476,ATT-0007367,TXN-0006334,CUST-001391,2024-03-06T15:01:00,risk_review_hold,57
FAIL-0001477,ATT-0007369,TXN-0006336,CUST-001391,2024-06-06T16:22:00,insufficient_funds,51
FAIL-0001478,ATT-0007370,TXN-0006336,CUST-001391,2024-06-07T16:22:00,insufficient_funds,51
FAIL-0001479,ATT-0007371,TXN-0006336,CUST-001391,2024-06-13T16:22:00,insufficient_funds,51
FAIL-0001480,ATT-0007393,TXN-0006358,CUST-001395,2024-11-19T12:51:00,insufficient_funds,51
FAIL-0001481,ATT-0007394,TXN-0006358,CUST-001395,2024-11-22T12:51:00,insufficient_funds,51
FAIL-0001482,ATT-0007395,TXN-0006358,CUST-001395,2024-11-25T12:51:00,insufficient_funds,51
FAIL-0001483,ATT-0007403,TXN-0006366,CUST-001398,2020-08-27T11:31:00,expired_card,54
FAIL-0001484,ATT-0007404,TXN-0006366,CUST-001398,2020-08-29T11:31:00,expired_card,54
FAIL-0001485,ATT-0007434,TXN-0006396,CUST-001404,2024-10-22T17:39:00,insufficient_funds,51
FAIL-0001486,ATT-0007435,TXN-0006396,CUST-001404,2024-10-23T17:39:00,insufficient_funds,51
FAIL-0001487,ATT-0007436,TXN-0006396,CUST-001404,2024-11-01T17:39:00,insufficient_funds,51
FAIL-0001488,ATT-0007451,TXN-0006411,CUST-001407,2024-11-20T12:34:00,insufficient_funds,51
FAIL-0001489,ATT-0007452,TXN-0006411,CUST-001407,2024-11-23T12:34:00,insufficient_funds,51
FAIL-0001490,ATT-0007453,TXN-0006411,CUST-001407,2024-11-29T12:34:00,insufficient_funds,51
FAIL-0001491,ATT-0007462,TXN-0006420,CUST-001409,2021-09-27T19:40:00,insufficient_funds,51
FAIL-0001492,ATT-0007466,TXN-0006423,CUST-001409,2022-03-26T18:27:00,invalid_payment_method,14
FAIL-0001493,ATT-0007467,TXN-0006423,CUST-001409,2022-03-27T18:27:00,invalid_payment_method,14
FAIL-0001494,ATT-0007471,TXN-0006427,CUST-001410,2021-12-23T13:20:00,bank_unavailable,96
FAIL-0001495,ATT-0007472,TXN-0006427,CUST-001410,2021-12-26T13:20:00,bank_unavailable,96
FAIL-0001496,ATT-0007473,TXN-0006427,CUST-001410,2022-01-04T13:20:00,bank_unavailable,96
FAIL-0001497,ATT-0007474,TXN-0006428,CUST-001410,2022-04-14T12:05:00,temporary_network_error,91
FAIL-0001498,ATT-0007475,TXN-0006428,CUST-001410,2022-04-17T12:05:00,temporary_network_error,91
FAIL-0001499,ATT-0007476,TXN-0006428,CUST-001410,2022-04-23T12:05:00,temporary_network_error,91
FAIL-0001500,ATT-0007492,TXN-0006444,CUST-001413,2022-02-25T17:21:00,insufficient_funds,51
FAIL-0001501,ATT-0007499,TXN-0006450,CUST-001414,2022-11-02T11:45:00,insufficient_funds,51
FAIL-0001502,ATT-0007500,TXN-0006450,CUST-001414,2022-11-03T11:45:00,insufficient_funds,51
FAIL-0001503,ATT-0007501,TXN-0006450,CUST-001414,2022-11-13T11:45:00,insufficient_funds,51
FAIL-0001504,ATT-0007504,TXN-0006453,CUST-001414,2023-06-05T10:15:00,bank_unavailable,96
FAIL-0001505,ATT-0007505,TXN-0006453,CUST-001414,2023-06-06T10:15:00,bank_unavailable,96
FAIL-0001506,ATT-0007506,TXN-0006453,CUST-001414,2023-06-13T10:15:00,bank_unavailable,96
FAIL-0001507,ATT-0007520,TXN-0006467,CUST-001417,2025-02-05T06:43:00,insufficient_funds,51
FAIL-0001508,ATT-0007533,TXN-0006479,CUST-001420,2025-02-21T20:18:00,bank_unavailable,96
FAIL-0001509,ATT-0007534,TXN-0006479,CUST-001420,2025-02-22T20:18:00,bank_unavailable,96
FAIL-0001510,ATT-0007535,TXN-0006479,CUST-001420,2025-02-28T20:18:00,bank_unavailable,96
FAIL-0001511,ATT-0007536,TXN-0006480,CUST-001420,2025-06-16T18:58:00,temporary_network_error,91
FAIL-0001512,ATT-0007537,TXN-0006480,CUST-001420,2025-06-19T18:58:00,temporary_network_error,91
FAIL-0001513,ATT-0007538,TXN-0006480,CUST-001420,2025-06-23T18:58:00,temporary_network_error,91
FAIL-0001514,ATT-0007550,TXN-0006492,CUST-001423,2022-09-02T07:41:00,temporary_network_error,91
FAIL-0001515,ATT-0007564,TXN-0006505,CUST-001425,2020-01-07T03:55:00,payment_method_limit_exceeded,61
FAIL-0001516,ATT-0007565,TXN-0006505,CUST-001425,2020-01-10T03:55:00,payment_method_limit_exceeded,61
FAIL-0001517,ATT-0007566,TXN-0006505,CUST-001425,2020-01-20T03:55:00,payment_method_limit_exceeded,61
FAIL-0001518,ATT-0007569,TXN-0006508,CUST-001426,2019-07-25T22:57:00,insufficient_funds,51
FAIL-0001519,ATT-0007570,TXN-0006508,CUST-001426,2019-07-28T22:57:00,insufficient_funds,51
FAIL-0001520,ATT-0007571,TXN-0006508,CUST-001426,2019-08-02T22:57:00,insufficient_funds,51
FAIL-0001521,ATT-0007587,TXN-0006524,CUST-001428,2020-05-06T15:01:00,insufficient_funds,51
FAIL-0001522,ATT-0007589,TXN-0006525,CUST-001428,2020-07-04T15:14:00,bank_unavailable,96
FAIL-0001523,ATT-0007590,TXN-0006525,CUST-001428,2020-07-06T15:14:00,bank_unavailable,96
FAIL-0001524,ATT-0007624,TXN-0006558,CUST-001435,2024-03-02T05:54:00,insufficient_funds,51
FAIL-0001525,ATT-0007625,TXN-0006558,CUST-001435,2024-03-03T05:54:00,insufficient_funds,51
FAIL-0001526,ATT-0007627,TXN-0006559,CUST-001435,2024-03-14T06:05:00,expired_card,54
FAIL-0001527,ATT-0007628,TXN-0006559,CUST-001435,2024-03-16T06:05:00,expired_card,54
FAIL-0001528,ATT-0007630,TXN-0006561,CUST-001435,2024-08-17T05:58:00,insufficient_funds,51
FAIL-0001529,ATT-0007639,TXN-0006569,CUST-001437,2020-05-31T16:44:00,insufficient_funds,51
FAIL-0001530,ATT-0007640,TXN-0006569,CUST-001437,2020-06-03T16:44:00,insufficient_funds,51
FAIL-0001531,ATT-0007641,TXN-0006569,CUST-001437,2020-06-10T16:44:00,insufficient_funds,51
FAIL-0001532,ATT-0007656,TXN-0006584,CUST-001440,2020-05-12T23:53:00,payment_method_limit_exceeded,61
FAIL-0001533,ATT-0007657,TXN-0006584,CUST-001440,2020-05-13T23:53:00,payment_method_limit_exceeded,61
FAIL-0001534,ATT-0007658,TXN-0006584,CUST-001440,2020-05-19T23:53:00,payment_method_limit_exceeded,61
FAIL-0001535,ATT-0007660,TXN-0006586,CUST-001440,2020-09-09T00:17:00,risk_review_hold,57
FAIL-0001536,ATT-0007669,TXN-0006595,CUST-001441,2020-06-24T16:46:00,temporary_network_error,91
FAIL-0001537,ATT-0007674,TXN-0006599,CUST-001442,2021-04-10T11:28:00,expired_card,54
FAIL-0001538,ATT-0007675,TXN-0006599,CUST-001442,2021-04-12T11:28:00,expired_card,54
FAIL-0001539,ATT-0007682,TXN-0006605,CUST-001444,2022-10-01T15:58:00,bank_unavailable,96
FAIL-0001540,ATT-0007683,TXN-0006605,CUST-001444,2022-10-04T15:58:00,bank_unavailable,96
FAIL-0001541,ATT-0007684,TXN-0006605,CUST-001444,2022-10-11T15:58:00,bank_unavailable,96
FAIL-0001542,ATT-0007717,TXN-0006638,CUST-001449,2021-04-06T08:17:00,payment_method_limit_exceeded,61
FAIL-0001543,ATT-0007722,TXN-0006642,CUST-001450,2024-10-02T22:56:00,bank_unavailable,96
FAIL-0001544,ATT-0007723,TXN-0006642,CUST-001450,2024-10-05T22:56:00,bank_unavailable,96
FAIL-0001545,ATT-0007724,TXN-0006642,CUST-001450,2024-10-08T22:56:00,bank_unavailable,96
FAIL-0001546,ATT-0007736,TXN-0006654,CUST-001453,2021-02-24T00:14:00,temporary_network_error,91
FAIL-0001547,ATT-0007737,TXN-0006654,CUST-001453,2021-02-26T00:14:00,temporary_network_error,91
FAIL-0001548,ATT-0007738,TXN-0006654,CUST-001453,2021-03-02T00:14:00,temporary_network_error,91
FAIL-0001549,ATT-0007747,TXN-0006663,CUST-001455,2020-01-04T10:42:00,temporary_network_error,91
FAIL-0001550,ATT-0007749,TXN-0006664,CUST-001455,2020-02-19T08:11:00,insufficient_funds,51
FAIL-0001551,ATT-0007750,TXN-0006664,CUST-001455,2020-02-22T08:11:00,insufficient_funds,51
FAIL-0001552,ATT-0007764,TXN-0006677,CUST-001458,2023-04-07T01:55:00,payment_method_limit_exceeded,61
FAIL-0001553,ATT-0007765,TXN-0006677,CUST-001458,2023-04-08T01:55:00,payment_method_limit_exceeded,61
FAIL-0001554,ATT-0007766,TXN-0006677,CUST-001458,2023-04-11T01:55:00,payment_method_limit_exceeded,61
FAIL-0001555,ATT-0007772,TXN-0006683,CUST-001459,2022-06-19T11:57:00,payment_method_limit_exceeded,61
FAIL-0001556,ATT-0007773,TXN-0006683,CUST-001459,2022-06-20T11:57:00,payment_method_limit_exceeded,61
FAIL-0001557,ATT-0007774,TXN-0006683,CUST-001459,2022-06-28T11:57:00,payment_method_limit_exceeded,61
FAIL-0001558,ATT-0007775,TXN-0006684,CUST-001460,2020-01-04T06:30:00,expired_card,54
FAIL-0001559,ATT-0007776,TXN-0006684,CUST-001460,2020-01-07T06:30:00,expired_card,54
FAIL-0001560,ATT-0007778,TXN-0006686,CUST-001460,2020-04-17T05:33:00,temporary_network_error,91
FAIL-0001561,ATT-0007791,TXN-0006698,CUST-001462,2021-04-06T00:49:00,insufficient_funds,51
FAIL-0001562,ATT-0007792,TXN-0006698,CUST-001462,2021-04-09T00:49:00,insufficient_funds,51
FAIL-0001563,ATT-0007793,TXN-0006698,CUST-001462,2021-04-16T00:49:00,insufficient_funds,51
FAIL-0001564,ATT-0007794,TXN-0006699,CUST-001463,2020-07-20T02:44:00,insufficient_funds,51
FAIL-0001565,ATT-0007795,TXN-0006699,CUST-001463,2020-07-22T02:44:00,insufficient_funds,51
FAIL-0001566,ATT-0007796,TXN-0006699,CUST-001463,2020-07-30T02:44:00,insufficient_funds,51
